<<__future__>> <<19:752-762>> <<module>> <<VARIABLE>> <<ANCHOR>>
<<__metaclass__>> <<20:815-828>> <<function>> <<SCOPE>> <<ANCHOR>>
<<unique>> <<27:908-914>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<intersect>> <<37:1109-1118>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<difference>> <<44:1319-1329>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<symmetric_difference>> <<51:1534-1554>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<union>> <<58:1781-1786>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<min>> <<65:1965-1968>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<max>> <<69:2037-2040>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<isnotanumber>> <<73:2109-2121>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<logarithm>> <<80:2220-2229>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<power>> <<90:2496-2501>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<inversepower>> <<97:2678-2690>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<human_readable>> <<107:2962-2976>> <<function>> <<FUNCTION>> <<ANCHOR>>
<<FilterModule>> <<133:3587-3599>> <<type>> <<CLASS>> <<ANCHOR>>
<<filters>> <<136:3661-3668>> <<function>> <<METHOD>> <<ANCHOR>>
<<a>> <<65:1969-1970>> <<?>> <<PARAMETER>> <<ANCHOR>>
<<_min>> <<66:1978-1982>> <<?>> <<VARIABLE>> <<ANCHOR>>
<<size>> <<107:2977-2981>> <<?>> <<PARAMETER>> <<ANCHOR>>
<<isbits>> <<107:2983-2989>> <<bool>> <<PARAMETER>> <<ANCHOR>>
<<unit>> <<107:2997-3001>> <<None>> <<PARAMETER>> <<ANCHOR>>
<<base>> <<109:3016-3020>> <<str>> <<VARIABLE>> <<ANCHOR>>
<<suffix>> <<110:3058-3064>> <<str>> <<VARIABLE>> <<ANCHOR>>
<<ranges>> <<112:3077-3083>> <<tuple>> <<VARIABLE>> <<ANCHOR>>
<<limit>> <<123:3322-3327>> <<int>> <<SCOPE>> <<ANCHOR>>
<<suffix>> <<123:3329-3335>> <<str>> <<SCOPE>> <<ANCHOR>>
<<suffix>> <<129:3505-3511>> <<str>> <<VARIABLE>> <<ANCHOR>>
<<a>> <<27:915-916>> <<?>> <<PARAMETER>> <<ANCHOR>>
<<c>> <<29:972-973>> <<?>> <<VARIABLE>> <<ANCHOR>>
<<c>> <<31:1003-1004>> <<list>> <<VARIABLE>> <<ANCHOR>>
<<x>> <<32:1023-1024>> <<?>> <<SCOPE>> <<ANCHOR>>
<<a>> <<69:2041-2042>> <<?>> <<PARAMETER>> <<ANCHOR>>
<<_max>> <<70:2050-2054>> <<?>> <<VARIABLE>> <<ANCHOR>>
<<x>> <<90:2502-2503>> <<?>> <<PARAMETER>> <<ANCHOR>>
