commit,author,date,title,faultID,file
759c8f7,Milkey Mouse,2017-11-20 14:18:37,Mention break-lock in checkpointing FAQ entry (#3340),3340
7cb36a2,Milkey Mouse,2017-11-18 11:57:39,Document sshfs rename workaround (fixes #3315) (#3325),3315
72232a9,TW,2017-11-14 18:40:53,Merge pull request #3319 from ThomasWaldmann/crc32-unaligned,3317
f9cd6f7,Thomas Waldmann,2017-11-13 16:47:03,"crc32: deal with unaligned buffer, tests, fixes #3317",3317,src/borg/testsuite/checksums.py
b0141c1,Sam H,2017-11-13 08:55:10,include item birthtime in archive (where available) (#3313),3313,src/borg/archive.py
b0141c1,Sam H,2017-11-13 08:55:10,include item birthtime in archive (where available) (#3313),3313,src/borg/archiver.py
b0141c1,Sam H,2017-11-13 08:55:10,include item birthtime in archive (where available) (#3313),3313,src/borg/constants.py
b0141c1,Sam H,2017-11-13 08:55:10,include item birthtime in archive (where available) (#3313),3313,src/borg/testsuite/__init__.py
b0141c1,Sam H,2017-11-13 08:55:10,include item birthtime in archive (where available) (#3313),3313,src/borg/testsuite/archiver.py
9d1c2a6,Milkey Mouse,2017-11-12 18:36:06,Check borgfs man formatting in tests,3290,src/borg/testsuite/archiver.py
2b254ab,Milkey Mouse,2017-11-05 20:42:44,Add instructions for ntfsclone (fixes #81),81
17d5c79,Milkey Mouse,2017-11-05 14:46:25,Generate man page for borgfs (fixes #3216),3216,setup.py
c0fa721,Milkey Mouse,2017-11-10 10:24:08,Clarify encryption of key for borg key export (#3297),3297,src/borg/archiver.py
7b485c2,Milkey Mouse,2017-11-10 08:44:34,Clarify create --stats duration vs. wall time (fixes #3301) (#3303),3301
cffac7e,Milkey Mouse,2017-11-10 05:20:10,Show an error message when --dry-run & --stats are used simultaneously (#3305),3305,src/borg/archiver.py
818b619,Thomas Waldmann,2017-11-06 10:38:04,update release checklist about security fixes,3293
6f2bc44,Milkey Mouse,2017-11-05 12:21:08,Don't show sub-command in borgfs help (fixes #3287),3287,src/borg/archiver.py
e7fd1ff,Thomas Waldmann,2017-11-05 21:35:58,"docs: more than 23 is not supported for CHUNK_MAX_EXP, fixes #3115",3115
fe746fa,Thomas Waldmann,2017-11-05 20:06:23,"clarify same-filesystem requirement for borg upgrade, fixes #2083",2083,src/borg/archiver.py
61d6c58,Thomas Waldmann,2017-11-05 19:24:49,"update / rephrase cygwin / WSL status, fixes #3174",3174
dc68e8d,Thomas Waldmann,2017-11-05 19:13:15,"improve docs about --stats, fixes #3260",3260,src/borg/archiver.py
410770d,TW,2017-11-05 02:40:25,Merge pull request #3282 from ThomasWaldmann/fix-checkpoint-stats,3224
c90a39e,TW,2017-11-05 00:57:53,Merge pull request #3252 from ThomasWaldmann/fix-broken-pipe-handling,3245
66cd1cd,Thomas Waldmann,2017-11-05 00:48:17,"stats: do not count data volume twice when checkpointing, fixes #3224",3224,src/borg/archive.py
4cbcd98,TW,2017-11-04 23:36:30,Merge pull request #3281 from SanskritFritz/master,3226
afab6b4,SanskritFritz,2017-11-04 23:25:24,Deleted options from #3226,3226
a25b2ac,TW,2017-11-04 23:15:30,Merge pull request #3278 from ThomasWaldmann/fix-diff-options,3226
726ef11,Thomas Waldmann,2017-11-03 16:51:12,"borg list: fix broken pipe handling, fixes #3245",3245,src/borg/archiver.py
67f6aaa,Thomas Waldmann,2017-11-04 22:46:28,"borg diff: remove tag-file options, fixes #3226",3226,src/borg/archiver.py
9ebff91,TW,2017-11-04 21:44:11,Merge pull request #3267 from ThomasWaldmann/fix-list-options,3226
41ccd3d,TW,2017-11-04 20:10:34,Merge pull request #3266 from ThomasWaldmann/set-bsdflags-last,3263
7aafcc5,Thomas Waldmann,2017-10-29 14:49:42,"recreate: move chunks_healthy when excluding hardlink master, fixes #3228",3228,src/borg/archive.py
90186ad,Thomas Waldmann,2017-10-29 11:25:11,"get rid of already existing invalid chunks_healthy metadata, see #3218",3218,src/borg/archive.py
7211bb2,Thomas Waldmann,2017-10-29 10:53:12,"get rid of chunks_healthy when rechunking, fixes #3218",3218,src/borg/archive.py
7211bb2,Thomas Waldmann,2017-10-29 10:53:12,"get rid of chunks_healthy when rechunking, fixes #3218",3218,src/borg/archiver.py
702afa9,Thomas Waldmann,2017-11-04 15:59:33,"borg list: remove tag-file options, fixes #3226",3226,src/borg/archiver.py
2c6f963,Thomas Waldmann,2017-11-04 15:18:55,"set bsdflags last (include immutable flag), fixes #3263",3263,src/borg/archive.py
2e15c4d,TW,2017-11-04 13:44:11,Merge pull request #3246 from ThomasWaldmann/fix-old-server-hack,3244
427e2ca,Thomas Waldmann,2017-10-29 14:17:44,borg create: fix stats,3234,src/borg/archive.py
427e2ca,Thomas Waldmann,2017-10-29 14:17:44,borg create: fix stats,3234,src/borg/archiver.py
117d30d,Thomas Waldmann,2017-11-02 16:03:55,"remove evil trailing comma, fixes #3244",3244,src/borg/remote.py
14782a8,Niklas Meinzer,2017-10-29 16:12:16,prune: Show which rule was applied to keep archive,2886,src/borg/archiver.py
14782a8,Niklas Meinzer,2017-10-29 16:12:16,prune: Show which rule was applied to keep archive,2886,src/borg/helpers/misc.py
14782a8,Niklas Meinzer,2017-10-29 16:12:16,prune: Show which rule was applied to keep archive,2886,src/borg/testsuite/archiver.py
14782a8,Niklas Meinzer,2017-10-29 16:12:16,prune: Show which rule was applied to keep archive,2886,src/borg/testsuite/helpers.py
b148a36,Simon Frei,2017-11-01 03:02:25,fuse: Separate creation of filesystem from implementation of llfuse funcs (#3042),3042,src/borg/fuse.py
bb1c7a7,Thomas Waldmann,2017-10-29 11:39:13,flake8: add some ignores,3231
926b1c6,TW,2017-10-28 13:31:47,Merge pull request #3212 from ThomasWaldmann/stat-after-match,3209
c0b9058,TW,2017-10-27 11:34:29,Merge pull request #3217 from narendravardi/add_borg_config_dir,3083
56fed4f,Narendra Vardi,2017-10-16 00:07:51,add BORG_CONFIG_DIR env (#3083),3083,src/borg/helpers/fs.py
0c410e8,Thomas Waldmann,2017-10-24 01:25:53,"don't do stat() when not recursing into excluded dir, fixes #3209",3209,src/borg/archiver.py
46c071c,TW,2017-10-23 14:33:18,Merge pull request #3208 from ThomasWaldmann/fix-3205-master,3205
ae91aff,Thomas Waldmann,2017-10-22 17:34:02,"arg parsing: fix fallback function, refactor, fixes #3205",3205,src/borg/archiver.py
152bb27,TW,2017-10-22 00:45:35,Merge pull request #3193 from ThomasWaldmann/fix-4args-open,3192
1d6ed50,TW,2017-10-20 23:41:04,Merge pull request #3198 from ThomasWaldmann/keyfile-abspath,3197
24fefbb,TW,2017-10-20 21:16:51,Merge pull request #3190 from ThomasWaldmann/show-excluded-dirs,3189
7136e2c,Thomas Waldmann,2017-10-20 21:13:11,"fix crash with relative BORG_KEY_FILE, fixes #3197",3197,src/borg/crypto/key.py
dbcc870,Thomas Waldmann,2017-10-20 16:47:32,"fix server-side IndexError for 4-arg open() of old clients, fixes #3192",3192,src/borg/remote.py
93de42b,Thomas Waldmann,2017-10-20 04:54:09,"show excluded dir with ""x"" for tagged dirs / caches, fixes #3189",3189,src/borg/archiver.py
10adadf,Thomas Waldmann,2017-10-14 05:18:21,"implement --nobsdflags and --exclude-nodump, fixes #3160",3160,src/borg/archive.py
10adadf,Thomas Waldmann,2017-10-14 05:18:21,"implement --nobsdflags and --exclude-nodump, fixes #3160",3160,src/borg/archiver.py
10adadf,Thomas Waldmann,2017-10-14 05:18:21,"implement --nobsdflags and --exclude-nodump, fixes #3160",3160,src/borg/testsuite/archiver.py
e674822,Thomas Waldmann,2017-10-17 06:39:31,"remove hardlinked symlinks warning, update docs, fixes #3175",3175,src/borg/archive.py
ac0ad9a,TW,2017-10-15 01:24:36,Merge pull request #3167 from ThomasWaldmann/security-use-savefile,3158
0190abf,Thomas Waldmann,2017-10-14 21:57:58,"cache: use SaveFile for more safety, fixes #3158",3158,src/borg/cache.py
6096ff9,TW,2017-10-14 19:52:02,Merge pull request #3163 from ThomasWaldmann/fix-recreate-part-size,3157
9d6b125,Thomas Waldmann,2017-10-14 04:24:26,"borg recreate: correctly compute part file sizes, fixes #3157",3157,src/borg/archive.py
8909ffc,TW,2017-10-13 23:54:03,Merge pull request #3137 from ThomasWaldmann/dont-open-special,3130
a6ee4e9,Thomas Waldmann,2017-10-11 03:32:33,"bsdflags support: do not open BLK/CHR/LNK files, fixes #3130",3130
19ed725,TW,2017-10-13 20:16:30,"move files-cache related options to borg create, fixes #3146 (#3147)",3146,src/borg/archiver.py
de175a7,TW,2017-10-12 20:32:35,Merge pull request #3148 from ThomasWaldmann/maincommand-help,3142
5709e73,TW,2017-10-12 20:28:08,Merge pull request #3145 from ThomasWaldmann/no-brew-update,2532
c8441b5,Thomas Waldmann,2017-10-12 16:14:32,readme: -e is required in borg 1.1,3150
3be328e,Thomas Waldmann,2017-10-12 05:40:52,"don't crash if only a global option is given, show help, fixes #3142",3142,src/borg/archiver.py
6049a07,Thomas Waldmann,2017-10-12 03:37:48,"don't brew update, hopefully fixes #2532",2532
c8bf9db,TW,2017-10-11 01:08:31,Merge pull request #3122 from ThomasWaldmann/logging-config-fix,3114
13a4439,TW,2017-10-11 01:01:17,Merge pull request #3120 from ThomasWaldmann/fix-nonlocal-path-detection,3108
0bddbb3,TW,2017-10-11 00:55:22,Merge pull request #3119 from ThomasWaldmann/no-time-end,3109
8455ab3,TW,2017-10-11 00:32:37,Merge pull request #3121 from ThomasWaldmann/support-no-hardlinks,3107
17cfc2c,TW,2017-10-11 00:11:30,Merge pull request #3118 from ThomasWaldmann/fallback-no-truncate,3117
afba813,Thomas Waldmann,2017-10-10 02:18:13,"logging with fileConfig: set json attr on ""borg"" logger, fixes #3114",3114,src/borg/logger.py
203a5c8,Thomas Waldmann,2017-10-10 01:57:58,"catch ENOTSUP for os.link, fixes #3107",3107,src/borg/repository.py
60e9249,Thomas Waldmann,2017-10-10 01:36:44,"fix detection of non-local path, fixes #3108",3108,src/borg/archive.py
7a689b1,Thomas Waldmann,2017-10-10 00:51:13,"don't crash in first part of truncate_and_unlink, fixes #3117",3117,src/borg/helpers/fs.py
9d3daeb,Thomas Waldmann,2017-10-10 01:17:56,"recreate: don't crash on attic archives w/o time_end, fixes #3109",3109,src/borg/archive.py
bc42f58,Fabio Pedretti,2017-10-09 14:09:43,"use --format rather than --list-format in examples, the latter is deprecated",3112
b00179f,Marian Beermann,2017-10-08 12:28:05,init: fix wrong encryption choices in command line parser,3104,src/borg/archiver.py
b00179f,Marian Beermann,2017-10-08 12:28:05,init: fix wrong encryption choices in command line parser,3104,src/borg/crypto/key.py
c3ba00c,TW,2017-10-07 13:49:52,Merge pull request #3095 from ThomasWaldmann/manpage-issue-role,3075
bf3f8e5,Thomas Waldmann,2017-10-07 04:11:29,"implement simple ""issue"" role for manpage generation, fixes #3075",3075,setup.py
62e0f7a,Thomas Waldmann,2017-10-07 03:34:03,"manpage: fix typos, update homepage",3094
ce956fa,Thomas Waldmann,2017-10-06 20:01:17,add some comments about recent fuse versions to setup.py,3090,setup.py
be9fb34,Thomas Waldmann,2017-10-06 19:38:28,check for py 3.5 minimum requirement in setup.py,3089,setup.py
21601d5,Timothy Burchfield,2017-10-03 17:18:33,Quickstart guide minor corrections (#3084),3084
011e0fd,Thomas Waldmann,2017-10-03 21:11:43,auto compression: make sure expensive compression is actually better,3085,src/borg/testsuite/compress.py
35c042b,TW,2017-10-01 20:48:54,Merge pull request #3078 from ThomasWaldmann/fix-subprocess-env,3077
b506977,Thomas Waldmann,2017-10-01 19:17:23,"fix LDLP restoration for subprocesses, fixes #3077",3077,src/borg/helpers/process.py
08e2053,TW,2017-10-01 01:15:13,Merge pull request #3024 from ThomasWaldmann/files-cache-ctime,911
5e2de8b,Thomas Waldmann,2017-09-11 02:54:52,"implement files cache mode control, fixes #911",911,src/borg/archive.py
5e2de8b,Thomas Waldmann,2017-09-11 02:54:52,"implement files cache mode control, fixes #911",911,src/borg/archiver.py
5e2de8b,Thomas Waldmann,2017-09-11 02:54:52,"implement files cache mode control, fixes #911",911,src/borg/cache.py
5e2de8b,Thomas Waldmann,2017-09-11 02:54:52,"implement files cache mode control, fixes #911",911,src/borg/constants.py
5e2de8b,Thomas Waldmann,2017-09-11 02:54:52,"implement files cache mode control, fixes #911",911,src/borg/helpers/parseformat.py
5e2de8b,Thomas Waldmann,2017-09-11 02:54:52,"implement files cache mode control, fixes #911",911,src/borg/testsuite/archiver.py
dcf5e77,TW,2017-09-29 02:16:59,Merge pull request #3069 from ThomasWaldmann/exclude-cython027,3066
7e94d42,Thomas Waldmann,2017-09-29 01:36:22,"exclude Cython 0.27(.0) in requirements, fixes #3066",3066
e8e2048,TW,2017-09-26 22:03:26,Merge pull request #3058 from ThomasWaldmann/fix-partial-json,2637
6a6fd31,Thomas Waldmann,2017-09-23 20:04:47,"use prepared env for calling BORG_PASSCOMMAND, fixes #3050",3050,src/borg/crypto/key.py
8646216,Thomas Waldmann,2017-09-25 01:15:13,"remote: deal with partial lines, fixes #2637",2637,src/borg/remote.py
8646216,Thomas Waldmann,2017-09-25 01:15:13,"remote: deal with partial lines, fixes #2637",2637,src/borg/testsuite/repository.py
d719c1e,TW,2017-09-25 00:50:36,Merge pull request #3037 from ThomasWaldmann/remove-110b-logger,3033
eaa1290,Thomas Waldmann,2017-09-24 22:01:33,"pyinstaller: use v3.3, fetch from v3.3-fixed branch",3056
112bf43,Thomas Waldmann,2017-09-22 23:36:48,"docs: twitter account @borgbackup, fixes #2948",2948
d8766df,Thomas Waldmann,2017-09-22 23:08:33,"docs: add note about metadata dedup and --no[ac]time, fixes #2518",2518
713be76,Thomas Waldmann,2017-09-22 22:53:55,"docs: change-passphrase only changes the passphrase, fixes #2990",2990,src/borg/archiver.py
507203a,Thomas Waldmann,2017-09-22 02:22:39,use python 3.5.4 to build the binaries,3043
c885285,Thomas Waldmann,2017-09-21 04:26:52,"fix docs: --compression lz4 is the default now, fixes #3034",3034
54c5049,Thomas Waldmann,2017-09-21 04:11:59,"remove client_supports_log_v3 flag, fixes #3033",3033,src/borg/remote.py
2b75b27,Thomas Waldmann,2017-09-18 04:42:30,flush json mode progress stderr output,3032,src/borg/helpers/progress.py
7c5a9d8,enkore,2017-09-09 23:08:23,delete: support naming multiple archives (#3017),3017,src/borg/archiver.py
7c5a9d8,enkore,2017-09-09 23:08:23,delete: support naming multiple archives (#3017),3017,src/borg/testsuite/archiver.py
133e847,TW,2017-09-08 08:31:51,"document utf-8 locale requirement for json mode, #2273 (#3009)",3019
1e5599d,enkore,2017-09-07 21:43:35,Merge pull request #3011 from ThomasWaldmann/new-screencasts,2936
7c9561a,Thomas Waldmann,2017-09-07 19:15:53,"show/link new screencasts in README, fixes #2936",2936
928bde8,Thomas Waldmann,2017-09-05 06:13:47,get rid of datetime.isoformat to avoid bugs like #2994,2994,src/borg/archive.py
928bde8,Thomas Waldmann,2017-09-05 06:13:47,get rid of datetime.isoformat to avoid bugs like #2994,2994,src/borg/helpers/manifest.py
928bde8,Thomas Waldmann,2017-09-05 06:13:47,get rid of datetime.isoformat to avoid bugs like #2994,2994,src/borg/repository.py
928bde8,Thomas Waldmann,2017-09-05 06:13:47,get rid of datetime.isoformat to avoid bugs like #2994,2994,src/borg/testsuite/archiver.py
b9dce0e,Thomas Waldmann,2017-09-06 03:49:45,with-lock: close segment file before invoking subprocess,3001,src/borg/archiver.py
7996a87,Thomas Waldmann,2017-09-05 05:51:00,"use safe parse_timestamp to parse timestamps, fixes #2994",2994,src/borg/helpers/manifest.py
7996a87,Thomas Waldmann,2017-09-05 05:51:00,"use safe parse_timestamp to parse timestamps, fixes #2994",2994,src/borg/helpers/time.py
ebb4eae,Thomas Waldmann,2017-09-04 21:33:23,"vagrant: clean up shell profile init, user name (master)",2995
86c0b66,TW,2017-09-02 17:48:04,Merge pull request #2988 from ThomasWaldmann/recover-segments-memory-usage,2982
9fc4d00,Thomas Waldmann,2017-09-01 05:26:27,"recover_segment: use mmap(), fixes #2982",2982,src/borg/repository.py
57f808e,Thomas Waldmann,2017-08-31 22:49:30,add debug logging for repository cleanup,2986,src/borg/repository.py
a6be34f,Marian Beermann,2017-08-28 10:16:49,test_detect_attic_repo: don't test mount,2979,src/borg/testsuite/archiver.py
b8793d9,Marian Beermann,2017-08-28 10:15:38,keymanager: don't depend on optional readline module,2980,src/borg/crypto/keymanager.py
f7ed5d7,enkore,2017-08-25 04:45:22,Buffer: fix wrong thread-local storage use (#2951),2951,src/borg/helpers/datastruct.py
95d2674,TW,2017-08-25 04:36:44,Merge pull request #2959 from ThomasWaldmann/fix-timestamp-option,2957
920d974,Marian Beermann,2017-08-24 16:24:44,travis: only short-circuit docs-only changes for pull requests,2962
8a299ae,Thomas Waldmann,2017-08-24 04:07:37,"borg create --timestamp: set start time, fixes #2957",2957,src/borg/archive.py
10a7b6b,Marian Beermann,2017-08-22 17:48:48,docs/internals: note segment size limitation,2955
584886a,enkore,2017-08-20 21:38:37,Merge pull request #2946 from ThomasWaldmann/workaround-files-cache-corruption,2939
495f838,Marian Beermann,2017-08-20 21:37:17,create: document exclusion through nodump,2953,src/borg/archiver.py
03dea8c,Lukas Fleischer,2017-08-19 21:12:51,development.rst: Miscellaneous improvements (#2944),2944
c8920fa,Thomas Waldmann,2017-08-16 01:52:33,"ignore corrupt files cache, fixes #2939",2939,src/borg/cache.py
0943b32,Lukas Fleischer,2017-08-06 16:46:08,Detect non-upgraded Attic repositories,1933,src/borg/remote.py
0943b32,Lukas Fleischer,2017-08-06 16:46:08,Detect non-upgraded Attic repositories,1933,src/borg/repository.py
0943b32,Lukas Fleischer,2017-08-06 16:46:08,Detect non-upgraded Attic repositories,1933,src/borg/testsuite/archiver.py
0943b32,Lukas Fleischer,2017-08-06 16:46:08,Detect non-upgraded Attic repositories,1933,src/borg/testsuite/upgrader.py
0943b32,Lukas Fleischer,2017-08-06 16:46:08,Detect non-upgraded Attic repositories,1933,src/borg/upgrader.py
cfb4a5f,Marian Beermann,2017-08-13 15:42:52,adjust logo colour to a more pleasant green,2930
a1840e9,enkore,2017-08-06 10:56:34,Merge pull request #2918 from ThomasWaldmann/fix-serve-exitcode,2910
583de3e,Thomas Waldmann,2017-08-06 04:18:49,"fix exitcode of borg serve, fixes #2910",2910,src/borg/archiver.py
eee4542,TW,2017-08-06 01:20:24,Merge pull request #2900 from imsodin/fix-2899,2899
b6c2055,Simon Frei,2017-07-30 19:35:38,Only compare contents when chunker params match (fixes #2899),2899,src/borg/archiver.py
b6c2055,Simon Frei,2017-07-30 19:35:38,Only compare contents when chunker params match (fixes #2899),2899,src/borg/testsuite/archiver.py
23959eb,Thomas Waldmann,2016-09-07 16:12:01,borg.key: include chunk id in exception msgs,1690,src/borg/crypto/key.py
2ff4550,Marian Beermann,2017-07-26 10:40:35,docs: tar: tarpipe example,2881
2fe37db,Marian Beermann,2017-07-24 10:42:14,"umount: try fusermount, then try umount",2875,src/borg/archiver.py
2fe37db,Marian Beermann,2017-07-24 10:42:14,"umount: try fusermount, then try umount",2875,src/borg/helpers.py
2fe37db,Marian Beermann,2017-07-24 10:42:14,"umount: try fusermount, then try umount",2875,src/borg/platform/__init__.py
2fe37db,Marian Beermann,2017-07-24 10:42:14,"umount: try fusermount, then try umount",2875,src/borg/platform/base.py
2fe37db,Marian Beermann,2017-07-24 10:42:14,"umount: try fusermount, then try umount",2875,src/borg/testsuite/__init__.py
77797a2,enkore,2017-07-24 11:03:00,Merge pull request #2837 from milkey-mouse/fix392,392
2623e33,Marian Beermann,2017-07-24 10:45:57,cache: write_archive_index: truncate_and_unlink on error,2876,src/borg/cache.py
22bbe45,TW,2017-07-23 14:31:07,Merge pull request #2860 from ThomasWaldmann/fix-2853,2853
186123c,Thomas Waldmann,2017-07-22 20:08:37,"give known chunk size to chunk_incref, fixes #2853",2853,src/borg/archive.py
186123c,Thomas Waldmann,2017-07-22 20:08:37,"give known chunk size to chunk_incref, fixes #2853",2853,src/borg/cache.py
d806d52,TW,2017-07-23 01:47:13,"fix checkpoints/parts reference in FAQ, fixes #2859 (#2861)",2859
9809010,TW,2017-07-21 23:28:00,Merge pull request #2851 from ThomasWaldmann/upgrade-osxfuse,2706
f2472b2,Thomas Waldmann,2017-07-21 22:52:15,"upgrade FUSE for macOS (osxfuse) from 3.5.8 to 3.6.3, fixes #2706",2706
a614626,enkore,2017-07-21 11:51:46,"docs: recreate: fix wrong ""remove unwanted files"" example",2849
12e0f55,Radu Ciorba,2017-07-16 14:28:01,replace modulo with if to check for wraparound in hashmap,2832
c5c361b,rugk,2017-07-20 00:23:59,Fix bashism in shell scripts (#2820),2820
756dea7,Milkey Mouse,2017-07-16 15:23:46,Detail how to use macOS/GNOME keyrings for repo passwords (fixes #392),392
ffe7bdb,TW,2017-07-19 02:22:44,Merge pull request #2838 from milkey-mouse/fix2834,2834
2149e78,Alexander-N,2017-07-19 01:50:22,Ignore more pylint rules in .coafile (#2823),2823
6ef5c9c,Milkey Mouse,2017-07-16 18:23:11,Use archive creation time as mtime for FUSE mount (fixes #2834),2834,src/borg/fuse.py
ae2a1b8,Thomas Kluyver,2017-07-15 16:23:08,Name backup directories with 'before-upgrade',2811,src/borg/archiver.py
ae2a1b8,Thomas Kluyver,2017-07-15 16:23:08,Name backup directories with 'before-upgrade',2811,src/borg/upgrader.py
0edad19,Thomas Kluyver,2017-07-15 15:49:55,Update source-install about doc dependencies,2795
84940e3,Thomas Kluyver,2017-07-15 15:02:41,Use code markup for command line options,2815
