commit,author,date,title,faultID,file
cb498e0,Adrian Sampson,2016-04-03 17:50:18,Fix tests for #1927 fix,1927,test/test_edit.py
fa2aa82,Adrian Sampson,2016-04-03 17:42:25,Fix #1927: useful error message for failed edit,1927,beetsplug/edit.py
f684f29,Adrian Sampson,2016-03-21 10:24:13,lyrics: Tolerate pages without text (fix #1914),1914,beetsplug/lyrics.py
44c7993,Jack Wilsdon,2016-03-16 20:46:25,Improve URL generation in lyrics plugin,1880,beetsplug/lyrics.py
231981d,Adrian Sampson,2016-01-11 10:13:26,Fix #1806: handle OSError in `stats -e`,1806,beets/ui/commands.py
635052e,Adrian Sampson,2016-01-08 15:22:28,Fix #1804: edit plugin moves files,1804,beetsplug/edit.py
635052e,Adrian Sampson,2016-01-08 15:22:28,Fix #1804: edit plugin moves files,1804,test/test_edit.py
36ad0cf,Adrian Sampson,2016-01-06 14:29:51,lyrics: Re-enable genius backend (#1770),1770,beetsplug/lyrics.py
b712c49,Adrian Sampson,2016-01-04 14:41:36,Merge pull request #1797 from sampsyo/lastimport-fix-1574,1574
a976c37,Adrian Sampson,2015-12-28 16:35:39,lyrics: Disable Genius backend by default (#1770),1770,beetsplug/lyrics.py
1a2ffd0,Adrian Sampson,2015-12-28 16:32:28,lyrics: Catch errors in Genius backend (fix #1770),1770,beetsplug/lyrics.py
d5c51dd,Adrian Sampson,2015-12-12 18:28:58,scrub: Restore tags & art in auto mode (#1657),1657,beetsplug/scrub.py
f5448d1,Adrian Sampson,2015-12-12 18:20:05,scrub: Run on import in auto mode (#1657),1657,beetsplug/scrub.py
5a285cc,Adrian Sampson,2015-12-12 18:09:24,Fix #1673: Escape regex terms in lyrics,1673,beetsplug/lyrics.py
5a285cc,Adrian Sampson,2015-12-12 18:09:24,Fix #1673: Escape regex terms in lyrics,1673,test/test_lyrics.py
b31f8cd,Adrian Sampson,2015-12-12 16:58:49,Remove tests for Google fetchart backend (#1760),1760,test/test_art.py
5597313,Adrian Sampson,2015-12-12 16:47:00,fetchart: Remove Google backend (fix #1760),1760,beetsplug/fetchart.py
3314db2,Adrian Sampson,2015-12-12 16:44:55,fetchart: Better logging for iTunes (#1760),1760,beetsplug/fetchart.py
155727a,Adrian Sampson,2015-11-24 20:05:54,Merge pull request #1736 from diego-plan9/querysort,1734
455fd0e,Diego Moreda,2015-11-24 18:47:49,"Fix sorting by nonexistent field (#1734), tests",1734,beets/dbcore/query.py
455fd0e,Diego Moreda,2015-11-24 18:47:49,"Fix sorting by nonexistent field (#1734), tests",1734,test/test_sort.py
9702011,Adrian Sampson,2015-11-20 11:28:51,Changelog for #1433,1433
6c0f43c,Adrian Sampson,2015-11-20 11:26:35,Thumbnails: Fix string memory management,1433,beetsplug/thumbnails.py
530b421,Adrian Sampson,2015-11-20 10:55:25,Thumbnails: Declare more interface types,1433,beetsplug/thumbnails.py
49a1e3c,Peter Kessen,2015-11-19 21:16:40,Merge pull request #1733 from pkess/fix_encoding,1722
9c96845,Adrian Sampson,2015-11-13 12:21:36,Fix #1666: malformed binary data in SoundCheck,1666,beets/mediafile.py
9c96845,Adrian Sampson,2015-11-13 12:21:36,Fix #1666: malformed binary data in SoundCheck,1666,test/test_mediafile_edge.py
a7952b1,reiv,2015-11-04 18:46:45,Merge pull request #1681 from sampsyo/314-reimport-art,314
32934bd,reiv,2015-11-03 22:43:05,Preserve album art on re-import (fixes #314),314,beets/importer.py
21f926f,reiv,2015-11-03 22:38:13,Add test for #314,314,test/test_importer.py
629a80a,reiv,2015-11-01 01:43:48,Importer: Delete orphaned album art on re-imports,314,beets/importer.py
0ed9851,kooimens,2015-10-30 17:04:11,Embedart: remove_art_file on import,1662,beetsplug/embedart.py
2537c06,Adrian Sampson,2015-10-24 13:09:15,Changelog for #1652 fix,1652
cc5aba8,Adrian Sampson,2015-10-24 12:46:27,Roll back PR #1358: regression on recent duplicate,1652,beets/ui/commands.py
1519079,Adrian Sampson,2015-10-24 12:39:27,Log more details about duplicates,1652,beets/importer.py
f031ce5,akermu,2015-09-17 19:04:39,Make command filtering in zsh completion more robust.,1525
a06a421,Malte Ried,2015-09-08 16:04:26,Bugfix for cas insensitive searches for a file path. Fixes #1587.,1587,beets/library.py
2547f17,Adrian Sampson,2015-09-02 15:01:52,Merge pull request #1589 from jdetrey/master,1303
dcbc2da,Jérémie Detrey,2015-09-02 22:48:55,Fix #1303: process `DateItemField` tags in YMD order,1303,beets/mediafile.py
854a453,Adrian Sampson,2015-09-02 12:45:35,"Fix #1588: fetchart gets PNGs, not GIFs",1588,beetsplug/fetchart.py
f899ed9,Adrian Sampson,2015-08-24 11:09:45,lastimport: Log error responses,1574,beetsplug/lastimport.py
4038f19,Adrian Sampson,2015-08-08 11:23:55,Fix #1564 (regression from #1559),1564,beetsplug/lastgenre/__init__.py
96c5121,Adrian Sampson,2015-08-01 15:00:13,Documentation for #1555/#1556,1555,beetsplug/fetchart.py
1eb3c3c,Adrian Sampson,2015-08-02 17:27:55,Changelog for #1480 fix,1480
ae68ced,Adrian Sampson,2015-07-07 18:21:15,Changelog for #496,496
39809a8,Adrian Sampson,2015-07-07 18:17:12,Expand a little on the docs for #1361,496,beets/library.py
39809a8,Adrian Sampson,2015-07-07 18:17:12,Expand a little on the docs for #1361,496,beets/util/__init__.py
d766b6b,Adrian Sampson,2015-07-07 17:33:17,Merge pull request #1361 from LordSputnik/master,496
1229537,Tom Jaspers,2015-07-07 22:56:02,Create empty user config file if it does not exist,1480,beets/ui/commands.py
d07c8fd,Ben Ockmore,2015-03-16 10:48:45,Added loop to iterate over sanitize/truncate until stable. Enabled test_truncation_does_not_conflict_with_replacement test. Fixes #496.,496,beets/library.py
d07c8fd,Ben Ockmore,2015-03-16 10:48:45,Added loop to iterate over sanitize/truncate until stable. Enabled test_truncation_does_not_conflict_with_replacement test. Fixes #496.,496,test/test_library.py
18bd447,Tom Jaspers,2015-07-05 19:56:14,Fix sorting of track numbers when case insensitive,1511,beets/dbcore/query.py
18bd447,Tom Jaspers,2015-07-05 19:56:14,Fix sorting of track numbers when case insensitive,1511,test/test_sort.py
834418d,Pedro Silva,2015-05-15 11:47:30,fix #1457: enforce correct config typing,1457,beetsplug/duplicates.py
19542df,Adrian Sampson,2015-04-23 15:10:37,Merge pull request #1435 from reynhout/fix_1427_embedart_write_config_reynhout,1427
bd12cd5,D Andrew Reynhout,2015-04-23 11:05:05,Update changelog for #1427 fix,1427
c9380ab,D Andrew Reynhout,2015-04-20 21:03:22,Test config opt import/write before embedding art (fixes #1427),1427,beetsplug/embedart.py
4e7c8d1,Bruno Cauet,2015-04-17 17:30:57,Discogs: add troubleshooting section in docs,1417
d134ad9,Bruno Cauet,2015-04-17 17:29:42,Discogs: add API errors to CONNECTION_ERRORS,1417,beetsplug/discogs.py
df579c6,Adrian Sampson,2015-04-16 19:57:41,Changelog for #1404,1404
56ca69d,Adrian Sampson,2015-04-16 19:55:48,Fix #1404 by only writing _media_fields,1404,beets/library.py
56ca69d,Adrian Sampson,2015-04-16 19:55:48,Fix #1404 by only writing _media_fields,1404,test/test_library.py
46f382f,Adrian Sampson,2015-04-14 11:45:20,importadded: Fix in-place singleton imports,1416,beetsplug/importadded.py
0507f80,Adrian Sampson,2015-04-14 10:26:39,discogs: Handle errors on auth setup (fix #1417),1417,beetsplug/discogs.py
7372ad4,Adrian Sampson,2015-04-12 23:01:44,replaygain: Log bs1770gain invocations,1398,beetsplug/replaygain.py
ab78eed,Adrian Sampson,2015-04-12 22:59:48,replaygain: Avoid suppressing debug output (#1398),1398,beetsplug/replaygain.py
39a6fa5,Adrian Sampson,2015-04-10 09:03:11,Changelog for #1398,1398
9c7b8d2,Adrian Sampson,2015-04-10 09:01:13,Catch empty output list in bs1770gain (fix #1398),1398,beetsplug/replaygain.py
6fcd88b,Adrian Sampson,2015-04-10 08:53:54,More precise comment for #1398,1398,beetsplug/replaygain.py
821c5bf,Adrian Sampson,2015-04-09 17:06:35,Documentation pass for #1398,1398,beetsplug/replaygain.py
ecb65a5,Adrian Sampson,2015-04-09 16:55:18,Idiomatic configuration defaults (#1398),1398,beetsplug/replaygain.py
2b4f4b5,Pedro Silva,2015-03-27 11:39:46,Merge pull request #1384 from sampsyo/fix-1000,1000
66e06ba,Pedro Silva,2015-03-27 10:46:09,fix #1000: provide --strict option (don't match on null attributes),1000,beetsplug/duplicates.py
9b5d78b,Bruno Cauet,2015-03-23 17:24:30,Fix album emptiness test in duplicates resolution,1367,beets/ui/commands.py
ccbe907,Adrian Sampson,2015-02-24 22:18:05,Add (skipped) test for #496,496,test/test_library.py
a847726,Bruno Cauet,2015-02-20 12:53:43,MediaFile: improve cover art detection,1332,beets/mediafile.py
a847726,Bruno Cauet,2015-02-20 12:53:43,MediaFile: improve cover art detection,1332,test/test_mediafile.py
457afdc,Bruno Cauet,2015-02-18 13:30:06,Auto re-auth for discogs plugin upon error 401,1299,beetsplug/discogs.py
31500a7,Adrian Sampson,2015-02-17 17:03:57,Merge pull request #1318 from jaquer/no-apply-replaygain,1316
eae98af,Bruno Cauet,2015-02-17 12:19:21,"PathQuery is case-{,in}sensitive on {UNIX,Windows}",1165,beets/library.py
eae98af,Bruno Cauet,2015-02-17 12:19:21,"PathQuery is case-{,in}sensitive on {UNIX,Windows}",1165,test/test_query.py
b80713c,Adrian Sampson,2015-02-13 17:37:55,Lambda-free reference to instance method,1326,beets/library.py
9cdd541,Tom Jaspers,2015-02-13 12:24:21,Error handling for 'filesize' field,1326,beets/library.py
9cdd541,Tom Jaspers,2015-02-13 12:24:21,Error handling for 'filesize' field,1326,test/test_library.py
d267741,Bruno Cauet,2015-02-11 16:19:19,Delete 'format' variables that shadow the built-in,1300,beets/library.py
d267741,Bruno Cauet,2015-02-11 16:19:19,Delete 'format' variables that shadow the built-in,1300,beets/ui/commands.py
d267741,Bruno Cauet,2015-02-11 16:19:19,Delete 'format' variables that shadow the built-in,1300,beetsplug/convert.py
d267741,Bruno Cauet,2015-02-11 16:19:19,Delete 'format' variables that shadow the built-in,1300,beetsplug/the.py
d267741,Bruno Cauet,2015-02-11 16:19:19,Delete 'format' variables that shadow the built-in,1300,test/test_the.py
f1e13cf,Bruno Cauet,2015-02-10 17:13:15,Offer verbose and very verbose modes,1244,beets/plugins.py
f1e13cf,Bruno Cauet,2015-02-10 17:13:15,Offer verbose and very verbose modes,1244,beets/ui/__init__.py
f1e13cf,Bruno Cauet,2015-02-10 17:13:15,Offer verbose and very verbose modes,1244,test/helper.py
f1e13cf,Bruno Cauet,2015-02-10 17:13:15,Offer verbose and very verbose modes,1244,test/test_logging.py
f1e13cf,Bruno Cauet,2015-02-10 17:13:15,Offer verbose and very verbose modes,1244,test/test_spotify.py
4578c4f,Bruno Cauet,2015-02-10 15:30:15,Improve logging management for plugins,1244,beets/plugins.py
4578c4f,Bruno Cauet,2015-02-10 15:30:15,Improve logging management for plugins,1244,test/test_logging.py
60b1819,Arturo R,2015-02-09 09:55:32,Stop applying mp3gain directly to files. Fixes #1316 Update docs to remove non-existent `apply` option.,1316,beetsplug/replaygain.py
f443e0b,Bruno Cauet,2015-02-09 15:44:49,InvalidQueryArgumentTypeError does not extend InvalidQueryError,1290,beets/dbcore/query.py
f443e0b,Bruno Cauet,2015-02-09 15:44:49,InvalidQueryArgumentTypeError does not extend InvalidQueryError,1290,beets/library.py
f443e0b,Bruno Cauet,2015-02-09 15:44:49,InvalidQueryArgumentTypeError does not extend InvalidQueryError,1290,test/test_query.py
54887e7,Bruno Cauet,2015-02-01 09:37:36,Widen usage of InvalidQueryError,1290,beets/dbcore/__init__.py
54887e7,Bruno Cauet,2015-02-01 09:37:36,Widen usage of InvalidQueryError,1290,beets/dbcore/query.py
54887e7,Bruno Cauet,2015-02-01 09:37:36,Widen usage of InvalidQueryError,1290,beets/library.py
54887e7,Bruno Cauet,2015-02-01 09:37:36,Widen usage of InvalidQueryError,1290,test/test_library.py
54887e7,Bruno Cauet,2015-02-01 09:37:36,Widen usage of InvalidQueryError,1290,test/test_query.py
50dbd18,Tom Jaspers,2015-02-03 13:31:54,Duplicates: fix error caused by formatting,1300,beetsplug/duplicates.py
77833f6,Adrian Sampson,2015-02-02 22:34:22,Oops :flushed: #1299,1299,beetsplug/discogs.py
8151a40,Adrian Sampson,2015-02-02 22:27:14,discogs: Catch socket errors (#1299),1299,beetsplug/discogs.py
1b22f12,Adrian Sampson,2015-02-02 15:28:44,Binary literals in unique_path (fix #1298),1298,beets/util/__init__.py
313c380,Adrian Sampson,2015-02-02 10:42:31,scrub: Use `syspath` in `beet scrub` (#1297),1297,beetsplug/scrub.py
465719a,Adrian Sampson,2015-02-02 10:13:48,scrub: Catch IOErrors in command (fix #1297),1297,beetsplug/scrub.py
f284d8f,Bruno Cauet,2015-01-31 19:47:19,Handle shlex parse errors in query strings,1290,beets/library.py
557330e,Bruno Cauet,2015-01-31 14:16:15,Fix open numeric ranges,1288,beets/dbcore/query.py
557330e,Bruno Cauet,2015-01-31 14:16:15,Fix open numeric ranges,1288,test/test_query.py
b001a97,Bruno Cauet,2015-01-23 17:38:40,Improve embedart logging management,1244,beetsplug/embedart.py
6b11c63,Adrian Sampson,2015-01-21 09:35:36,embedart: Fix test for 433d6b7 (#1252),1252,test/test_embedart.py
433d6b7,Adrian Sampson,2015-01-21 09:07:59,embedart: Error on non-existent -f file,1252,beetsplug/embedart.py
b49cd3b,Bruno Cauet,2015-01-15 11:28:04,Lyrics plugin: fix google backend,1226,beetsplug/lyrics.py
b49cd3b,Bruno Cauet,2015-01-15 11:28:04,Lyrics plugin: fix google backend,1226,test/test_lyrics.py
c1ce71f,Adrian Sampson,2015-01-14 22:00:30,smartplaylist: Fix album_query (fix #1225),1225,beetsplug/smartplaylist.py
b7735bd,Bruno Cauet,2015-01-08 12:39:28,Don't register a natural song change twice,773,beetsplug/mpdstats.py
2e1b0d5,Bruno Cauet,2015-01-08 10:56:19,Fetchart: check that the art found is a file,1177,beetsplug/fetchart.py
2e1b0d5,Bruno Cauet,2015-01-08 10:56:19,Fetchart: check that the art found is a file,1177,test/test_fetchart.py
daba9e7,Adrian Sampson,2015-01-06 11:01:11,Fix #1204: insecure request warning in lyrics,1204,beetsplug/lyrics.py
8c484a2,Marc Addeo,2014-12-28 17:51:48,Fix handling of duplicate album artists in ftintitle,1179,beetsplug/ftintitle.py
0ec3396,"Frederik ""Freso"" S. Olesen",2014-12-28 20:33:56,ftintitle: Use log.log() instead of ui.print_().,1172,beetsplug/ftintitle.py
a2188d4,Stig Inge Lea Bjørnsen,2014-12-25 21:34:13,ImportAdded support for in-place and link imports,1107,beetsplug/importadded.py
a2188d4,Stig Inge Lea Bjørnsen,2014-12-25 21:34:13,ImportAdded support for in-place and link imports,1107,test/test_importadded.py
1c0fffe,Thomas Scholtes,2014-12-21 12:33:28,Changelog for #1146 fix,1146
ec65408,Thomas Scholtes,2014-12-21 12:26:04,Escape path queries for SQLite,1146,beets/library.py
ec65408,Thomas Scholtes,2014-12-21 12:26:04,Escape path queries for SQLite,1146,test/test_query.py
02e341c,Adrian Sampson,2014-12-20 22:21:58,Fix #1152: mbcollection: choose release collection,1152,beetsplug/mbcollection.py
7d07c2d,Adrian Sampson,2014-12-11 15:53:45,Changelog for #1135/#1136,1135
8025797,Adrian Sampson,2014-12-11 15:50:56,Merge pull request #1136 from Kraymer/lyrics-unicode,1135
321f862,Fabrice Laporte,2014-12-09 23:37:42,fix #1135,1135,beetsplug/lyrics.py
17117ed,Thomas Scholtes,2014-12-01 17:53:14,echonest: Remove temporary files,979,beetsplug/echonest.py
5fb4003,Adrian Sampson,2014-11-30 12:21:27,echonest: Fix #896 (handle missing duration),896,beetsplug/echonest.py
7c08830,Adrian Sampson,2014-11-30 12:17:15,Remove Echo Nest fingerprinting (fix #1121),1121,beetsplug/echonest.py
5d37f9a,Adrian Sampson,2014-11-30 12:03:28,Remove echonest_tempo (fix #1119),1119,beetsplug/echonest_tempo.py
5d37f9a,Adrian Sampson,2014-11-30 12:03:28,Remove echonest_tempo (fix #1119),1119,setup.py
36d332a,Adrian Sampson,2014-11-13 23:25:16,Fix #856: album dirty tracking,856,beets/dbcore/db.py
36d332a,Adrian Sampson,2014-11-13 23:25:16,Fix #856: album dirty tracking,856,beets/library.py
36d332a,Adrian Sampson,2014-11-13 23:25:16,Fix #856: album dirty tracking,856,test/test_library.py
b143ad7,Fabrice Laporte,2014-11-06 22:10:15,fix #1035 do scraping tests on mock data,1035,beetsplug/lyrics.py
b143ad7,Fabrice Laporte,2014-11-06 22:10:15,fix #1035 do scraping tests on mock data,1035,test/test_lyrics.py
9137b5c,Adrian Sampson,2014-10-24 20:08:32,Fix another lyrics scraper regression (#1034),1034,beetsplug/lyrics.py
9137b5c,Adrian Sampson,2014-10-24 20:08:32,Fix another lyrics scraper regression (#1034),1034,test/test_lyrics.py
0325fe2,Adrian Sampson,2014-10-24 17:33:11,lyrics: Remove script tags (fix #1034),1034,beetsplug/lyrics.py
0325fe2,Adrian Sampson,2014-10-24 17:33:11,lyrics: Remove script tags (fix #1034),1034,test/test_lyrics.py
6667ca9,Adrian Sampson,2014-10-11 22:12:06,"Changelog/thanks (fix #1004, #1008)",1004
6f9abf4,Stig Inge Lea Bjørnsen,2014-10-11 15:53:03,Merge pull request #925 from silb/bug-911-importadded-reimport,911
125f642,Stig Inge Lea Bjørnsen,2014-09-29 22:57:15,Bug #911 reimport detection for the `importadded` plugin,911,beetsplug/importadded.py
582dbf6,Adrian Sampson,2014-09-27 11:29:38,Fix ArtResizer.local property (fix #983),983,beets/util/artresizer.py
db391c8,Thomas Scholtes,2014-09-17 12:17:20,zero: Only changes media file tags not database,963,beetsplug/zero.py
db391c8,Thomas Scholtes,2014-09-17 12:17:20,zero: Only changes media file tags not database,963,test/test_zero.py
89c82dc,Thomas Scholtes,2014-09-12 11:07:43,fetchart: correctly handle path encoding,887,beets/util/confit.py
89c82dc,Thomas Scholtes,2014-09-12 11:07:43,fetchart: correctly handle path encoding,887,beetsplug/fetchart.py
89c82dc,Thomas Scholtes,2014-09-12 11:07:43,fetchart: correctly handle path encoding,887,test/helper.py
0bb6348,Thomas Scholtes,2014-09-12 11:37:14,fetchart: Add test that reproduces #887,887,test/helper.py
0bb6348,Thomas Scholtes,2014-09-12 11:37:14,fetchart: Add test that reproduces #887,887,test/test_fetchart.py
71645ea,Adrian Sampson,2014-08-25 09:55:37,Changelog for #158,158
4835475,Thomas Scholtes,2014-08-25 18:19:22,Tags are not read while walking the import tree.,158,beets/importer.py
4835475,Thomas Scholtes,2014-08-25 18:19:22,Tags are not read while walking the import tree.,158,test/test_importer.py
1a60e7d,Adrian Sampson,2014-08-25 09:03:37,Changelog for #858/#918,858
22dc67f,Adrian Sampson,2014-08-25 08:51:18,Changelog for #878,878
c0b248c,Thomas Scholtes,2014-08-25 14:52:40,convert: Catch errors when writing tags,878,beetsplug/convert.py
91c5d0a,Thomas Scholtes,2014-08-25 14:37:10,Item fields take precedence over Album fields in formatting,858,beets/library.py
91c5d0a,Thomas Scholtes,2014-08-25 14:37:10,Item fields take precedence over Album fields in formatting,858,test/test_library.py
09b0e1c,Adrian Sampson,2014-08-15 12:38:41,Add failing test for #899,899,test/test_mediafile_edge.py
7de6259,Adrian Sampson,2014-08-15 12:09:18,MediaFile: make id3v23 a constructor parameter,899,beets/library.py
7de6259,Adrian Sampson,2014-08-15 12:09:18,MediaFile: make id3v23 a constructor parameter,899,beets/mediafile.py
7de6259,Adrian Sampson,2014-08-15 12:09:18,MediaFile: make id3v23 a constructor parameter,899,beetsplug/embedart.py
7de6259,Adrian Sampson,2014-08-15 12:09:18,MediaFile: make id3v23 a constructor parameter,899,beetsplug/scrub.py
7de6259,Adrian Sampson,2014-08-15 12:09:18,MediaFile: make id3v23 a constructor parameter,899,test/test_mediafile_edge.py
3cf0156,Adrian Sampson,2014-07-17 09:54:29,Use ordinary dict for progress (#873),873,beets/importer.py
0e853ac,Thomas Scholtes,2014-07-17 12:48:42,Correctly reset import progress.,873,beets/importer.py
4ea53de,Thomas Scholtes,2014-07-17 12:22:32,Make -h option equivalent to help command,867,beets/ui/__init__.py
b5426f7,Thomas Scholtes,2014-07-06 13:19:43,Wrap mediafile read exceptions in library.ReadError,857,beets/library.py
b5426f7,Thomas Scholtes,2014-07-06 13:19:43,Wrap mediafile read exceptions in library.ReadError,857,beets/mediafile.py
b5426f7,Thomas Scholtes,2014-07-06 13:19:43,Wrap mediafile read exceptions in library.ReadError,857,test/test_library.py
ed07390,Adrian Sampson,2014-07-01 14:16:56,Changelog for #732,732
732ffd1,Julien Cassette,2014-06-29 22:32:45,Importer: save progress for skipped tasks,844,beets/importer.py
b019e6a,Yevgeny Bezman,2014-06-27 19:50:41,replaygain: silenced errors during import. Fixes #732,732,beetsplug/replaygain.py
16f6a3d,Adrian Sampson,2014-06-25 10:05:31,Note about group-albums and import log (#825),825
4940958,Adrian Sampson,2014-06-14 16:08:49,Fix #822: scrub/convert plugin conflict,822,beetsplug/scrub.py
bd55fad,Heinz Wiesinger,2014-06-14 12:02:30,Changelog for #812,812
527fb7a,Heinz Wiesinger,2014-06-09 11:27:51,Also check whether new fields are in the restricted field list (Fix #812),812,beets/ui/__init__.py
63af350,Adrian Sampson,2014-06-05 16:53:23,Diff output shows formatted values for strings,807,beets/ui/__init__.py
29e11f1,Adrian Sampson,2014-06-04 17:16:47,Changelog for #772/#806,772
